transaction_id,date,description,amount,direction,mcc,category,_merchant,_is_holdout
276,2024-05-30,VKUSSVILL VORONEZH RUS,3099.0,debit,,Продукты,ВкусВилл,False
277,2024-04-18,STEAM,2099.0,debit,7994,Развлечения,Steam,False
278,2024-06-25,UM-MU,2150.0,debit,,Кафе и рестораны,Му-Му,False
279,2024-05-25,ZENDEN,5099.0,debit,,Одежда и обувь,Zenden,False
280,2024-06-07,Читай-город счет №64675,20850.0,debit,8220,Образование,Читай-город,False
281,2024-05-03,POKUPKA MU-MU VORONEZH,1990.0,debit,5812,Кафе и рестораны,Му-Му,False
282,2024-06-15,DNS*726318,57090.0,debit,,Электроника и техника,DNS,False
283,2024-04-26,OPLATA TOVAROV KOFE HAUZ,2150.0,debit,,Кафе и рестораны,Кофе Хауз,False
284,2024-06-11,TERMINAL 47038 ZDRAVSITI CHELYABINSK,13749.0,debit,,Здоровье,Здравсити,False
285,2024-06-14,Перевод по номеру телефона +7 963 415-49-67,14590.0,debit,,Переводы,Сидорова Т.И.,False
286,2024-04-14,АльфаСтрахование счет №803575,2350.0,debit,6012,Финансовые услуги,АльфаСтрахование,False
287,2024-06-30,SPAR EKATERINBURG RUS,2850.0,debit,5422,Продукты,Spar,False
288,2024-06-23,Списание ЖКУ Мегафон,6690.0,debit,4900,ЖКХ и связь,Мегафон,False
289,2024-06-08,POKUPKA SUSHI WOK MOSKVA,1400.0,debit,5814,Кафе и рестораны,Sushi Wok,False
290,2024-06-08,POS ASHAN,4249.0,debit,,Продукты,Ашан,False
291,2024-05-07,PODRUZHKA,2750.0,debit,,Красота и уход,Подружка,False
292,2024-04-13,POS BILAYN RIEYL,42449.0,debit,5732,Электроника и техника,Билайн Ритейл,False
293,2024-05-28,OPLATA SHOKOLADNITSA,2409.0,debit,5814,Кафе и рестораны,Шоколадница,False
294,2024-04-13,HOTELTONIGHT*9731140,38250.0,debit,,Путешествия,Hoteltonight,False
295,2024-06-04,POS KINOPOISK,2400.0,debit,,Развлечения,Кинопоиск,False
296,2024-04-03,Оплата ТСЖ Пример л/с 48702,4609.0,debit,4900,ЖКХ и связь,ТСЖ Пример,False
297,2024-05-18,OPLATA LENTA,3300.0,debit,5412,Продукты,Лента,False
298,2024-04-09,DIKKSI,2950.0,debit,,Продукты,Дикси,False
299,2024-04-19,Перевод по номеру телефона +7 978 443-69-62,46300.0,credit,,Переводы,Морозова Н.Ю.,False
300,2024-06-11,Внутрибанковский перевод Федорова Д.И.,39999.0,debit,,Переводы,Федорова Д.И.,False
301,2024-06-07,IVI*394468,4249.0,debit,,Развлечения,IVI,False
302,2024-05-31,Списание ЖКУ Райффайзен Комиссия,3599.0,debit,6051,Финансовые услуги,Райффайзен Комиссия,False
303,2024-06-05,POS TVOE,2599.0,debit,,Одежда и обувь,Твое,False
304,2024-04-24,MAGNIT,3090.0,debit,5412,Продукты,Магнит,False
305,2024-06-14,POKUPKA LENTA NIZHNIY NOVGOROD,4949.0,debit,,Продукты,Лента,False
306,2024-04-04,TERMINAL 749344 YANDEKS TAKSI SAMARA,399.0,debit,,Транспорт,Яндекс Такси,False
307,2024-04-10,SBP PEREVOD Новиков Е.Н.,37300.0,credit,,Переводы,Новиков Е.Н.,False
308,2024-05-27,SALON KRASOTY STIL EKATERINBURG RUS,2750.0,debit,,Красота и уход,Салон Красоты Стиль,False
309,2024-05-27,Перевод по номеру телефона +7 981 626-23-36,27149.0,credit,,Переводы,Сидорова И.А.,False
310,2024-06-24,Перевод по номеру телефона +7 931 172-49-88,44649.0,credit,,Переводы,Егоров А.А.,False
311,2024-06-08,OPLATA TOVAROV VKUSNO I TOCHKA,600.0,debit,5814,Кафе и рестораны,Вкусно и точка,False
312,2024-04-06,OPLATA TOVAROV MU-MU,1490.0,debit,,Кафе и рестораны,Му-Му,False
313,2024-05-02,OPLATA TOVAROV O'KYE,2809.0,debit,,Продукты,О'Кей,False
314,2024-05-03,POS RIV GOSH,1709.0,debit,7298,Красота и уход,Рив Гош,False
315,2024-04-26,П2П перевод Иванова П.Е.,38449.0,debit,,Переводы,Иванова П.Е.,False
316,2024-04-16,Оплата услуг МТС,899.0,debit,4814,ЖКХ и связь,МТС,False
317,2024-05-06,MTS MAGAZIN EKATERINBURG RUS,31099.0,debit,5734,Электроника и техника,МТС Магазин,False
318,2024-06-16,METRO NIZHNIY NOVGOROD RUS,609.0,debit,5412,Продукты,Metro,False
319,2024-05-20,Перевод Новиков Д.П.,3500.0,credit,,Переводы,Новиков Д.П.,False
320,2024-05-04,П2П перевод Федоров П.А.,37809.0,debit,,Переводы,Федоров П.А.,False
321,2024-05-23,Начисление процентов на остаток,61399.0,credit,,Прочие доходы,Яндекс Плюс,False
322,2024-04-17,Списание ЖКУ Райффайзен Комиссия,2299.0,debit,,Финансовые услуги,Райффайзен Комиссия,False
323,2024-06-30,Перевод СБП Новиков О.Ю.,18549.0,debit,,Переводы,Новиков О.Ю.,False
324,2024-05-11,OPLATA O'KEY,350.0,debit,,Продукты,О'Кей,False
325,2024-06-06,TERMINAL 426756 TUTU.RU VORONEZH,33109.0,debit,4511,Путешествия,Туту.ру,False
326,2024-06-12,POKUPKA LUKOYL AZS CHELYABINSK,2090.0,debit,4111,Транспорт,Лукойл АЗС,False
327,2024-04-12,Внутрибанковский перевод Морозов С.П.,44609.0,credit,,Переводы,Морозов С.П.,False
328,2024-05-31,OPLATA TOVAROV ONEPRICE,1749.0,debit,7298,Красота и уход,OnePrice,False
329,2024-04-17,Внутрибанковский перевод Волкова Д.А.,24299.0,debit,,Переводы,Волкова Д.А.,False
330,2024-04-25,Оплата услуг ЮMoney Комиссия,2699.0,debit,6012,Финансовые услуги,ЮMoney Комиссия,False
331,2024-04-13,MU-MU SANKT-PETERBURG RUS,2709.0,debit,5814,Кафе и рестораны,Му-Му,False
332,2024-05-24,ИП Попов И.Н. косметолог,3909.0,debit,7298,Красота и уход,Попов И.Н.,False
333,2024-05-28,LENTA,4509.0,debit,,Продукты,Лента,False
334,2024-06-14,Перевод СБП Федоров С.А.,1450.0,debit,,Переводы,Федоров С.А.,False
335,2024-04-14,Перевод Петров М.М.,42900.0,debit,,Переводы,Петров М.М.,False
336,2024-05-31,POKUPKA VKUSNO I TOCHKA UFA,3299.0,debit,,Кафе и рестораны,Вкусно и точка,False
337,2024-05-09,ЮMMoney Комиссия счет №904887,4690.0,debit,,Финансовые услуги,ЮMoney Комиссия,False
338,2024-06-24,OPLATA TOVAROV INVITRO,3309.0,debit,,Здоровье,Инвитро,False
339,2024-04-23,POKUPKA SITIMOBIL MOSKVA,909.0,debit,,Транспорт,Ситимобил,False
340,2024-05-04,POS NAIL BAR,3699.0,debit,,Красота и уход,Nail Bar,False
341,2024-05-06,PRIME*557011,349.0,debit,,Кафе и рестораны,Prime,False
342,2024-05-11,POS METRO,4899.0,debit,,Продукты,Metro,False
343,2024-05-21,CINNABON KRASNOYARSK RUS,3149.0,debit,5812,Кафе и рестораны,Cinnabon,False
344,2024-06-26,YANDES TAKSI,1009.0,debit,4121,Транспорт,Яндекс Такси,False
345,2024-04-14,Перевод СБП Новикова А.А.,35400.0,debit,,Переводы,Новикова А.А.,False
346,2024-06-07,Кэшбэк по карте,80609.0,credit,,Прочие доходы,Ниармедик,False
347,2024-04-03,OPLATA TOVAROV DOMINOS PIZZA,2699.0,debit,,Кафе и рестораны,Dominos Pizza,False
348,2024-06-08,POKPKA RE:STORE KAZAN,26900.0,debit,5734,Электроника и техника,re:Store,False
349,2024-06-03,Оплата Газпром Межрегионгаз л/с 974693,1650.0,debit,4814,ЖКХ и связь,Газпром Межрегионгаз,False
350,2024-06-17,WILDBERRIES,4499.0,debit,,Прочее,,False
351,2024-06-11,OPLATA KINOTEATR KARO,3900.0,debit,,Развлечения,Кинотеатр Каро,False
352,2024-04-26,Внутрибанковский перевод Федорова И.А.,16550.0,debit,,Переводы,Федорова И.А.,False
353,2024-05-12,TERMINAL 424533 SPAR SAMARA,4700.0,debit,5411,Продукты,Spar,False
354,2024-04-09,Выплата премии АО Инновация,36109.0,credit,,Прочие доходы,Связной,False
355,2024-06-08,MAGNIT*85365,4599.0,debit,,Продукты,Магнит,False
356,2024-04-03,Начисление процентов на остаток,80609.0,credit,,Прочие доходы,Учи.ру,False
357,2024-04-16,OPLATA SUSHI WOK,2990.0,debit,5812,Кафе и рестораны,Sushi Wok,False
358,2024-06-28,TERMINAL 67052 VKUSVILL SAMARA,3950.0,debit,5412,Продукты,ВкусВилл,False
359,2024-04-05,Оплата услуг МосЭнергоСбыт,600.0,debit,4814,ЖКХ и связь,МосЭнергоСбыт,False
360,2024-05-01,Foxford счет №245303,1490.0,debit,8220,Образование,Foxford,False
361,2024-06-18,WHOOSH MOSKVA RUS,30.0,debit,5541,Транспорт,Whoosh,False
362,2024-06-22,POKUPKA RENDEZ-VOUS UFA,9900.0,debit,5651,Одежда и обувь,Rendez-Vous,False
363,2024-04-18,KINOPOISK*851941,3750.0,debit,7994,Развлечения,Кинопоиск,False
364,2024-06-22,Списание ЖКУ Водоканал,1900.0,debit,4814,ЖКХ и связь,Водоканал,False
365,2024-04-17,POKUPKA H&M KAZAN,8549.0,debit,5651,Одежда и обувь,H&M,False
366,2024-06-20,OPLATA SHOKOLADNITSA,2590.0,debit,5814,Кафе и рестораны,Шоколадница,False
367,2024-06-04,ИП Сидоров Т.А. частные уроки,10650.0,debit,,Образование,Сидоров Т.А.,False
368,2024-06-26,POS ASHAN,1590.0,debit,,Продукты,Ашан,False
369,2024-06-06,Перевод Сидоров А.П.,20949.0,debit,,Переводы,Сидоров А.П.,False
370,2024-04-11,OPLATA FORMULA KINO,3849.0,debit,5815,Развлечения,Формула Кино,False
371,2024-04-06,Coursera абонентская плата,17250.0,debit,8220,Образование,Coursera,False
372,2024-06-24,AEROFLLOT*299911,48550.0,debit,4112,Путешествия,Аэрофлот,False
373,2024-04-16,PETROVICH,2490.0,debit,,Дом и ремонт,Petrovich,False
374,2024-06-05,ROSNEFT AZS*242238,900.0,debit,7523,Транспорт,Роснефть АЗС,False
375,2024-05-03,OPLATA DIKSI,450.0,debit,5422,Продукты,Дикси,False
376,2024-06-23,OPLATA TOAVROV HOFF,10200.0,debit,,Дом и ремонт,Hoff,False
377,2024-06-09,OPLATA TVAROV SITIMOBIL,1809.0,debit,,Транспорт,Ситимобил,False
378,2024-05-26,OPLATA AEROEKSPRESS,1490.0,debit,7523,Транспорт,Аэроэкспресс,False
379,2024-04-18,Оплата Сбербанк Комиссия л/с 772939,1250.0,debit,6012,Финансовые услуги,Сбербанк Комиссия,False
380,2024-04-02,Оплата услуг Читай-город,12850.0,debit,8299,Образование,Читай-город,False
381,2024-06-14,MOSKOVSKIY METROPOLITEN SAMARA RUS,30.0,debit,4121,Транспорт,Московский метрополитен,False
382,2024-05-03,OPLATA DELIMOBIL,909.0,debit,4111,Транспорт,Delimobil,False
383,2024-06-30,Оплата Газпром Межрегионгаз л/с 194929,3150.0,debit,,ЖКХ и связь,Газпром Межрегионгаз,False
384,2024-04-22,Списание ЖКУ МТС,6009.0,debit,,ЖКХ и связь,МТС,False
385,2024-06-24,OPLATA DELIMOBIL,2200.0,debit,5541,Транспорт,Delimobil,False
386,2024-04-01,MAGNIT*488957,2290.0,debit,,Продукты,Магнит,False
387,2024-04-17,МТС абонентская плата,2100.0,debit,,ЖКХ и связь,МТС,False
388,2024-05-26,ВОЗВРАТ SBP Егоров Е.Е.,45350.0,credit,,Прочие доходы,Zenden,False
389,2024-04-23,ИП Попова Н.Д. электрик услуги,14249.0,debit,,Дом и ремонт,Попова Н.Д.,False
390,2024-06-20,Перевод между своими счетами,44650.0,debit,,Переводы,Морозов В.А.,False
391,2024-04-25,POS EECCO,2290.0,debit,,Одежда и обувь,Ecco,False
392,2024-05-24,TERMINAL 716551 YANDEKS TAKSI KAZAN,499.0,debit,4111,Транспорт,Яндекс Такси,False
393,2024-05-09,KINOPOISK,4249.0,debit,,Развлечения,Кинопоиск,False
394,2024-04-19,METRO*510763,4249.0,debit,5412,Продукты,Metro,False
395,2024-05-03,POS GAZPROMNEFT AZS,2900.0,debit,5541,Транспорт,Газпромнефть АЗС,False
396,2024-04-03,Билайн абонентская плата,1790.0,debit,,ЖКХ и связь,Билайн,False
397,2024-04-06,WILDBERRIES FASHION NOVOSIBIRKS RUS,5599.0,debit,5651,Одежда и обувь,Wildberries Fashion,False
398,2024-05-10,POKUPKA RE:STORE NIZHNIY NOVGOROD,78049.0,debit,5732,Электроника и техника,re:Store,False
399,2024-04-18,ZDRAVSITI*1164633,4599.0,debit,,Здоровье,Здравсити,False
400,2024-06-16,OPLATA TOVAROV DOC+,11000.0,debit,8099,Здоровье,Doc+,False
401,2024-04-17,TERMINAL 648518 DOMINOS PIZZA MOSKVA,1800.0,debit,5812,Кафе и рестораны,Dominos Pizza,False
402,2024-04-26,SM-KLINIKA,6709.0,debit,,Здоровье,СМ-Клиника,False
403,2024-05-14,П2П перевод Кузнецов А.А.,19909.0,credit,,Переводы,Кузнецов А.А.,False
404,2024-05-08,L'ETUAL*369422,3749.0,debit,7298,Красота и уход,Л'Этуаль,False
405,2024-06-13,POKUPKA SPAR KAZAN,5409.0,debit,,Продукты,Spar,False
406,2024-06-19,OPLATA MERTO,5649.0,debit,,Продукты,Metro,False
407,2024-06-25,POS KIONTEATR KARO,1150.0,debit,5815,Развлечения,Кинотеатр Каро,False
408,2024-06-11,POS OZON ELECTRONICS,37300.0,debit,,Электроника и техника,Ozon Electronics,False
409,2024-04-15,POS MOSKOVSKIY METROPOLITNE,199.0,debit,4111,Транспорт,Московский метрополитен,False
410,2024-05-14,Оплата Комиссия за обслуживание л/с 594047,1309.0,debit,6012,Финансовые услуги,Комиссия за обслуживание,False
411,2024-06-13,HOTELTONIGHT,35390.0,debit,4112,Путешествия,Hoteltonight,False
412,2024-04-26,LERUA MERLEN*440892,28600.0,debit,5211,Дом и ремонт,Леруа Мерлен,False
413,2024-05-27,POKUKA KFC KRASNOYARSK,3509.0,debit,,Кафе и рестораны,KFC,False
414,2024-06-17,SUHI WOK*864308,3150.0,debit,5812,Кафе и рестораны,Sushi Wok,False
415,2024-04-21,VKUSVILL NOVOSIBIRSK RUS,3749.0,debit,,Продукты,ВкусВилл,False
416,2024-04-15,OPLATA OVAROV KOFE HAUZ,1509.0,debit,5814,Кафе и рестораны,Кофе Хауз,False
417,2024-06-12,POS APTEKA APREL,1990.0,debit,,Здоровье,Аптека Апрель,False
418,2024-05-06,АльфаСттрахование абонентская плата,3800.0,debit,6051,Финансовые услуги,АльфаСтрахование,False
419,2024-06-25,OPLATA PYATEROCHKA,3100.0,debit,5412,Продукты,Пятёрочка,False
420,2024-06-27,Опплата услуг МТС,7290.0,debit,,ЖКХ и связь,МТС,False
421,2024-04-13,POS DNS,28549.0,debit,,Электроника и техника,DNS,False
422,2024-05-25,OPLATA KFC,3149.0,debit,5812,Кафе и рестораны,KFC,False
423,2024-05-05,OPLATA ASHAN DOM,25550.0,debit,5211,Дом и ремонт,Ашан Дом,False
424,2024-06-15,FORMULA KINO*399055,2750.0,debit,5815,Развлечения,Формула Кино,False
425,2024-06-20,POKUPKA CINNABON SANKT-PETERBURG,2849.0,debit,,Кафе и рестораны,Cinnabon,False
426,2024-05-05,OPLATA RE:STORE,48299.0,debit,,Электроника и техника,re:Store,False
427,2024-05-01,TERMINAL 305704 VKUSVILL ROSTOV-NA-DONU,2600.0,debit,,Продукты,ВкусВилл,False
